GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM,VISITOR_TEAM,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
12/9/2017,21700380,Final,Chicago Bulls,New York Knicks,2017,Chicago Bulls,104,0.512,0.565,0.28,28,40,New York Knicks,102,0.473,1,0.292,25,40,1
12/9/2017,21700381,Final,Milwaukee Bucks,Utah Jazz,2017,Milwaukee Bucks,117,0.543,0.846,0.412,22,41,Utah Jazz,100,0.434,0.703,0.348,20,35,1
12/9/2017,21700382,Final,Memphis Grizzlies,Oklahoma City Thunder,2017,Memphis Grizzlies,101,0.443,0.588,0.394,23,47,Oklahoma City Thunder,102,0.391,0.581,0.353,18,47,0
12/9/2017,21700383,Final,Phoenix Suns,San Antonio Spurs,2017,Phoenix Suns,101,0.438,0.8,0.28,11,40,San Antonio Spurs,104,0.46,0.72,0.316,18,52,0
12/9/2017,21700384,Final,Portland Trail Blazers,Houston Rockets,2017,Portland Trail Blazers,117,0.511,0.75,0.439,19,33,Houston Rockets,124,0.533,0.81,0.4,14,35,0
12/8/2017,21700367,Final,Charlotte Hornets,Chicago Bulls,2017,Charlotte Hornets,111,0.4,0.724,0.345,22,50,Chicago Bulls,119,0.485,0.773,0.333,23,56,0
12/8/2017,21700368,Final,Detroit Pistons,Golden State Warriors,2017,Detroit Pistons,98,0.413,0.526,0.444,20,49,Golden State Warriors,102,0.481,0.773,0.269,29,45,0
12/8/2017,21700369,Final,Indiana Pacers,Cleveland Cavaliers,2017,Indiana Pacers,106,0.442,0.625,0.385,21,49,Cleveland Cavaliers,102,0.435,0.773,0.306,23,44,1
12/8/2017,21700370,Final,Orlando Magic,Denver Nuggets,2017,Orlando Magic,89,0.398,0.783,0.238,18,42,Denver Nuggets,103,0.494,0.813,0.286,21,44,0
12/8/2017,21700371,Final,Memphis Grizzlies,Toronto Raptors,2017,Memphis Grizzlies,107,0.5,0.727,0.333,24,35,Toronto Raptors,116,0.474,0.879,0.419,21,36,0
12/8/2017,21700372,Final,Milwaukee Bucks,Dallas Mavericks,2017,Milwaukee Bucks,109,0.456,0.853,0.333,20,40,Dallas Mavericks,102,0.467,0.846,0.417,18,36,1
12/8/2017,21700373,Final,New Orleans Pelicans,Sacramento Kings,2017,New Orleans Pelicans,109,0.461,0.895,0.357,19,35,Sacramento Kings,116,0.485,0.643,0.433,21,46,0
12/8/2017,21700374,Final,San Antonio Spurs,Boston Celtics,2017,San Antonio Spurs,105,0.469,0.875,0.296,16,46,Boston Celtics,102,0.458,0.882,0.289,14,39,1
12/7/2017,21700363,Final,Philadelphia 76ers,Los Angeles Lakers,2017,Philadelphia 76ers,104,0.481,0.762,0.385,29,44,Los Angeles Lakers,107,0.438,0.5,0.393,22,44,0
12/7/2017,21700364,Final,Phoenix Suns,Washington Wizards,2017,Phoenix Suns,99,0.462,0.714,0.304,22,42,Washington Wizards,109,0.506,0.76,0.381,25,38,0
12/7/2017,21700365,Final,Brooklyn Nets,Oklahoma City Thunder,2017,Brooklyn Nets,100,0.438,0.633,0.297,24,49,Oklahoma City Thunder,95,0.388,0.522,0.292,18,54,1
12/7/2017,21700366,Final,Utah Jazz,Houston Rockets,2017,Utah Jazz,101,0.442,0.815,0.367,17,32,Houston Rockets,112,0.469,0.75,0.429,22,46,0
12/6/2017,21700353,Final,Cleveland Cavaliers,Sacramento Kings,2017,Cleveland Cavaliers,101,0.474,0.619,0.359,28,43,Sacramento Kings,95,0.453,0.538,0.313,25,45,1
12/6/2017,21700354,Final,Indiana Pacers,Chicago Bulls,2017,Indiana Pacers,98,0.448,0.8,0.353,21,39,Chicago Bulls,96,0.47,0.5,0.385,18,46,1
12/6/2017,21700355,Final,Orlando Magic,Atlanta Hawks,2017,Orlando Magic,110,0.469,0.667,0.214,17,52,Atlanta Hawks,106,0.43,0.75,0.407,25,49,1
12/6/2017,21700356,Final,Boston Celtics,Dallas Mavericks,2017,Boston Celtics,97,0.414,0.765,0.353,25,53,Dallas Mavericks,90,0.395,0.765,0.321,19,45,1
12/6/2017,21700357,Final,New York Knicks,Memphis Grizzlies,2017,New York Knicks,99,0.522,0.741,0.643,22,42,Memphis Grizzlies,88,0.414,0.818,0.429,14,27,1
12/6/2017,21700358,Final,Charlotte Hornets,Golden State Warriors,2017,Charlotte Hornets,87,0.351,0.765,0.316,17,49,Golden State Warriors,101,0.476,0.769,0.367,26,47,0
12/6/2017,21700359,Final,Milwaukee Bucks,Detroit Pistons,2017,Milwaukee Bucks,104,0.494,0.692,0.364,22,41,Detroit Pistons,100,0.414,0.667,0.333,20,46,1
12/6/2017,21700360,Final,New Orleans Pelicans,Denver Nuggets,2017,New Orleans Pelicans,123,0.535,0.655,0.387,28,49,Denver Nuggets,114,0.436,0.727,0.457,22,40,1
12/6/2017,21700361,Final,San Antonio Spurs,Miami Heat,2017,San Antonio Spurs,117,0.529,0.857,0.52,30,34,Miami Heat,105,0.542,0.75,0.529,28,29,1
12/6/2017,21700362,Final,Los Angeles Clippers,Minnesota Timberwolves,2017,Los Angeles Clippers,107,0.444,0.6,0.313,23,43,Minnesota Timberwolves,113,0.549,0.762,0.368,29,46,0
12/5/2017,21700350,Final,Toronto Raptors,Phoenix Suns,2017,Toronto Raptors,126,0.478,0.885,0.417,30,42,Phoenix Suns,113,0.493,0.789,0.375,23,35,1
12/5/2017,21700351,Final,Oklahoma City Thunder,Utah Jazz,2017,Oklahoma City Thunder,100,0.481,0.692,0.222,18,46,Utah Jazz,94,0.43,0.714,0.333,18,35,1
12/5/2017,21700352,Final,Portland Trail Blazers,Washington Wizards,2017,Portland Trail Blazers,92,0.41,0.762,0.444,18,41,Washington Wizards,106,0.472,0.786,0.44,20,44,0
12/4/2017,21700339,Final,Charlotte Hornets,Orlando Magic,2017,Charlotte Hornets,104,0.405,0.825,0.176,17,52,Orlando Magic,94,0.439,0.857,0.313,24,40,1
12/4/2017,21700340,Final,Indiana Pacers,New York Knicks,2017,Indiana Pacers,115,0.535,0.8,0.423,28,44,New York Knicks,97,0.44,0.688,0.261,26,43,1
12/4/2017,21700341,Final,Philadelphia 76ers,Phoenix Suns,2017,Philadelphia 76ers,101,0.429,1,0.233,23,47,Phoenix Suns,115,0.484,0.773,0.455,25,46,0
12/4/2017,21700342,Final,Atlanta Hawks,Brooklyn Nets,2017,Atlanta Hawks,90,0.366,0.778,0.3,18,38,Brooklyn Nets,110,0.482,0.867,0.417,29,52,0
12/4/2017,21700343,Final,Boston Celtics,Milwaukee Bucks,2017,Boston Celtics,111,0.551,0.789,0.455,25,45,Milwaukee Bucks,100,0.449,0.875,0.429,17,28,1
12/4/2017,21700344,Final,Chicago Bulls,Cleveland Cavaliers,2017,Chicago Bulls,91,0.415,0.778,0.265,21,43,Cleveland Cavaliers,113,0.519,0.941,0.361,22,46,0
12/4/2017,21700345,Final,Memphis Grizzlies,Minnesota Timberwolves,2017,Memphis Grizzlies,95,0.472,0.875,0.286,22,41,Minnesota Timberwolves,92,0.443,0.947,0.235,17,34,1
12/4/2017,21700346,Final,New Orleans Pelicans,Golden State Warriors,2017,New Orleans Pelicans,115,0.495,0.6,0.41,33,47,Golden State Warriors,125,0.517,0.704,0.485,36,40,0
12/4/2017,21700347,Final,Dallas Mavericks,Denver Nuggets,2017,Dallas Mavericks,122,0.57,0.706,0.462,26,42,Denver Nuggets,105,0.418,0.652,0.389,25,49,1
12/4/2017,21700348,Final,San Antonio Spurs,Detroit Pistons,2017,San Antonio Spurs,96,0.427,1,0.452,30,51,Detroit Pistons,93,0.412,0.625,0.296,15,42,1
12/4/2017,21700349,Final,Utah Jazz,Washington Wizards,2017,Utah Jazz,116,0.566,0.778,0.471,29,52,Washington Wizards,69,0.288,0.826,0.2,9,31,1
12/3/2017,21700334,Final,New York Knicks,Orlando Magic,2017,New York Knicks,100,0.462,0.9,0.333,18,45,Orlando Magic,105,0.451,0.862,0.214,19,42,0
12/3/2017,21700335,Final,Miami Heat,Golden State Warriors,2017,Miami Heat,95,0.407,0.882,0.378,17,28,Golden State Warriors,123,0.56,0.75,0.367,32,41,0
12/3/2017,21700336,Final,Minnesota Timberwolves,Los Angeles Clippers,2017,Minnesota Timberwolves,112,0.432,0.903,0.308,22,42,Los Angeles Clippers,106,0.507,0.773,0.441,21,37,1
12/3/2017,21700337,Final,Oklahoma City Thunder,San Antonio Spurs,2017,Oklahoma City Thunder,90,0.425,0.476,0.273,21,47,San Antonio Spurs,87,0.408,0.739,0.286,14,39,1
12/3/2017,21700338,Final,Los Angeles Lakers,Houston Rockets,2017,Los Angeles Lakers,95,0.381,0.733,0.321,16,45,Houston Rockets,118,0.5,0.824,0.378,17,43,0
12/2/2017,21700326,Final,Boston Celtics,Phoenix Suns,2017,Boston Celtics,116,0.525,0.783,0.452,32,31,Phoenix Suns,111,0.475,0.727,0.292,24,47,1
12/2/2017,21700327,Final,Dallas Mavericks,Los Angeles Clippers,2017,Dallas Mavericks,108,0.456,0.769,0.457,24,54,Los Angeles Clippers,82,0.349,0.696,0.273,16,38,1
12/2/2017,21700328,Final,Brooklyn Nets,Atlanta Hawks,2017,Brooklyn Nets,102,0.415,0.81,0.405,26,46,Atlanta Hawks,114,0.475,0.714,0.37,18,47,0
12/2/2017,21700329,Final,Cleveland Cavaliers,Memphis Grizzlies,2017,Cleveland Cavaliers,116,0.56,0.913,0.458,24,31,Memphis Grizzlies,111,0.512,0.857,0.565,31,36,1
12/2/2017,21700330,Final,Philadelphia 76ers,Detroit Pistons,2017,Philadelphia 76ers,108,0.407,0.875,0.357,27,47,Detroit Pistons,103,0.436,0.813,0.29,20,36,1
12/2/2017,21700331,Final,Milwaukee Bucks,Sacramento Kings,2017,Milwaukee Bucks,109,0.493,0.833,0.316,20,36,Sacramento Kings,104,0.481,0.905,0.458,20,33,1
12/2/2017,21700332,Final,Denver Nuggets,Los Angeles Lakers,2017,Denver Nuggets,115,0.46,0.821,0.387,26,39,Los Angeles Lakers,100,0.442,0.714,0.3,21,52,1
12/2/2017,21700333,Final,Portland Trail Blazers,New Orleans Pelicans,2017,Portland Trail Blazers,116,0.448,1,0.314,20,44,New Orleans Pelicans,123,0.523,0.72,0.484,22,48,0
12/1/2017,21700318,Final,Orlando Magic,Golden State Warriors,2017,Orlando Magic,112,0.458,0.722,0.393,23,35,Golden State Warriors,133,0.625,1,0.5,46,42,0
12/1/2017,21700320,Final,Washington Wizards,Detroit Pistons,2017,Washington Wizards,109,0.483,0.842,0.333,28,49,Detroit Pistons,91,0.443,0.632,0.3,20,32,1
12/1/2017,21700319,Final,Toronto Raptors,Indiana Pacers,2017,Toronto Raptors,120,0.495,0.667,0.313,29,47,Indiana Pacers,115,0.441,0.773,0.308,21,46,1
12/1/2017,21700321,Final,Miami Heat,Charlotte Hornets,2017,Miami Heat,105,0.488,0.619,0.4,25,39,Charlotte Hornets,100,0.481,0.905,0.25,21,40,1
12/1/2017,21700322,Final,Chicago Bulls,Sacramento Kings,2017,Chicago Bulls,106,0.467,0.692,0.361,30,38,Sacramento Kings,107,0.529,0.786,0.333,29,43,0
12/1/2017,21700323,Final,Memphis Grizzlies,San Antonio Spurs,2017,Memphis Grizzlies,79,0.405,0.778,0.333,19,38,San Antonio Spurs,95,0.443,0.688,0.407,20,43,0
12/1/2017,21700324,Final,Oklahoma City Thunder,Minnesota Timberwolves,2017,Oklahoma City Thunder,111,0.519,0.955,0.308,28,42,Minnesota Timberwolves,107,0.513,0.81,0.5,26,26,1
12/1/2017,21700325,Final,Utah Jazz,New Orleans Pelicans,2017,Utah Jazz,114,0.494,0.72,0.4,25,46,New Orleans Pelicans,108,0.483,0.6,0.5,28,42,1
11/30/2017,21700313,Final,Atlanta Hawks,Cleveland Cavaliers,2017,Atlanta Hawks,114,0.519,0.833,0.387,24,29,Cleveland Cavaliers,121,0.519,0.778,0.462,30,40,0
11/30/2017,21700314,Final,Boston Celtics,Philadelphia 76ers,2017,Boston Celtics,108,0.506,0.8,0.414,25,40,Philadelphia 76ers,97,0.417,0.611,0.5,24,45,1
11/30/2017,21700315,Final,Denver Nuggets,Chicago Bulls,2017,Denver Nuggets,111,0.458,0.742,0.387,22,44,Chicago Bulls,110,0.537,0.619,0.375,25,40,1
11/30/2017,21700316,Final,Portland Trail Blazers,Milwaukee Bucks,2017,Portland Trail Blazers,91,0.422,0.882,0.261,17,50,Milwaukee Bucks,103,0.483,0.867,0.3,19,35,0
11/30/2017,21700317,Final,Los Angeles Clippers,Utah Jazz,2017,Los Angeles Clippers,107,0.543,0.7,0.345,23,36,Utah Jazz,126,0.576,0.786,0.486,38,33,0
11/29/2017,21700303,Final,Detroit Pistons,Phoenix Suns,2017,Detroit Pistons,131,0.573,0.762,0.464,31,44,Phoenix Suns,107,0.464,0.786,0.318,21,37,1
11/29/2017,21700304,Final,Orlando Magic,Oklahoma City Thunder,2017,Orlando Magic,121,0.592,0.692,0.433,28,37,Oklahoma City Thunder,108,0.396,0.667,0.375,17,48,1
11/29/2017,21700305,Final,Philadelphia 76ers,Washington Wizards,2017,Philadelphia 76ers,118,0.457,0.641,0.167,23,64,Washington Wizards,113,0.404,0.865,0.409,22,35,1
11/29/2017,21700306,Final,New York Knicks,Miami Heat,2017,New York Knicks,115,0.603,0.846,0.385,26,52,Miami Heat,86,0.381,0.6,0.263,21,31,1
11/29/2017,21700307,Final,Toronto Raptors,Charlotte Hornets,2017,Toronto Raptors,126,0.531,0.727,0.438,24,39,Charlotte Hornets,113,0.468,0.857,0.474,26,36,1
11/29/2017,21700308,Final,Houston Rockets,Indiana Pacers,2017,Houston Rockets,118,0.488,0.762,0.45,26,49,Indiana Pacers,97,0.477,1,0.25,18,36,1
11/29/2017,21700309,Final,New Orleans Pelicans,Minnesota Timberwolves,2017,New Orleans Pelicans,102,0.464,0.909,0.4,27,28,Minnesota Timberwolves,120,0.58,0.895,0.391,30,44,0
11/29/2017,21700310,Final,Dallas Mavericks,Brooklyn Nets,2017,Dallas Mavericks,104,0.464,0.81,0.333,26,44,Brooklyn Nets,109,0.467,0.56,0.379,25,52,0
11/29/2017,21700311,Final,San Antonio Spurs,Memphis Grizzlies,2017,San Antonio Spurs,104,0.507,0.833,0.4,22,32,Memphis Grizzlies,95,0.455,0.875,0.5,21,37,1
11/29/2017,21700312,Final,Los Angeles Lakers,Golden State Warriors,2017,Los Angeles Lakers,123,0.495,0.8,0.375,30,34,Golden State Warriors,127,0.5,0.75,0.4,30,49,0
11/28/2017,21700298,Final,Cleveland Cavaliers,Miami Heat,2017,Cleveland Cavaliers,108,0.494,0.739,0.333,21,45,Miami Heat,97,0.44,0.65,0.323,24,42,1
11/28/2017,21700299,Final,Chicago Bulls,Phoenix Suns,2017,Chicago Bulls,99,0.404,0.7,0.4,27,41,Phoenix Suns,104,0.437,0.739,0.367,25,57,0
11/28/2017,21700300,Final,Minnesota Timberwolves,Washington Wizards,2017,Minnesota Timberwolves,89,0.412,0.643,0.333,27,49,Washington Wizards,92,0.434,0.588,0.357,23,44,0
11/28/2017,21700301,Final,Utah Jazz,Denver Nuggets,2017,Utah Jazz,106,0.483,0.889,0.438,24,43,Denver Nuggets,77,0.359,0.875,0.206,13,42,1
11/28/2017,21700302,Final,Sacramento Kings,Milwaukee Bucks,2017,Sacramento Kings,87,0.403,0.69,0.294,15,40,Milwaukee Bucks,112,0.592,0.613,0.409,27,38,0
11/27/2017,21700290,Final,Indiana Pacers,Orlando Magic,2017,Indiana Pacers,121,0.532,0.846,0.577,25,43,Orlando Magic,109,0.435,0.813,0.39,22,35,1
11/27/2017,21700291,Final,Philadelphia 76ers,Cleveland Cavaliers,2017,Philadelphia 76ers,91,0.375,0.8,0.107,15,53,Cleveland Cavaliers,113,0.477,0.8,0.405,25,46,0
11/27/2017,21700292,Final,Boston Celtics,Detroit Pistons,2017,Boston Celtics,108,0.519,0.571,0.485,27,36,Detroit Pistons,118,0.518,0.826,0.44,26,40,0
11/27/2017,21700293,Final,New York Knicks,Portland Trail Blazers,2017,New York Knicks,91,0.398,0.727,0.333,13,51,Portland Trail Blazers,103,0.446,0.846,0.333,18,45,0
11/27/2017,21700294,Final,Houston Rockets,Brooklyn Nets,2017,Houston Rockets,117,0.488,0.65,0.4,31,42,Brooklyn Nets,103,0.465,0.765,0.256,24,43,1
11/27/2017,21700295,Final,San Antonio Spurs,Dallas Mavericks,2017,San Antonio Spurs,115,0.524,0.905,0.417,27,43,Dallas Mavericks,108,0.482,0.706,0.438,25,40,1
11/27/2017,21700296,Final,Golden State Warriors,Sacramento Kings,2017,Golden State Warriors,106,0.5,0.714,0.432,31,36,Sacramento Kings,110,0.532,0.81,0.529,27,36,0
11/27/2017,21700297,Final,Los Angeles Clippers,Los Angeles Lakers,2017,Los Angeles Clippers,120,0.482,0.933,0.357,19,44,Los Angeles Lakers,115,0.484,0.667,0.367,23,43,1
11/26/2017,21700287,Final,Chicago Bulls,Miami Heat,2017,Chicago Bulls,93,0.371,0.813,0.424,25,47,Miami Heat,100,0.453,0.826,0.406,19,45,0
11/26/2017,21700288,Final,Minnesota Timberwolves,Phoenix Suns,2017,Minnesota Timberwolves,119,0.527,0.706,0.429,24,48,Phoenix Suns,108,0.506,0.75,0.5,25,37,1
11/26/2017,21700289,Final,Memphis Grizzlies,Brooklyn Nets,2017,Memphis Grizzlies,88,0.4,0.889,0.32,15,35,Brooklyn Nets,98,0.446,0.826,0.448,19,43,0
11/25/2017,21700277,Final,Charlotte Hornets,San Antonio Spurs,2017,Charlotte Hornets,86,0.369,0.769,0.16,20,42,San Antonio Spurs,106,0.481,0.88,0.24,22,45,0
11/25/2017,21700278,Final,Philadelphia 76ers,Orlando Magic,2017,Philadelphia 76ers,130,0.505,0.9,0.471,35,53,Orlando Magic,111,0.453,0.677,0.387,22,41,1
11/25/2017,21700279,Final,Washington Wizards,Portland Trail Blazers,2017,Washington Wizards,105,0.461,0.938,0.348,20,37,Portland Trail Blazers,108,0.513,0.773,0.375,18,41,0
11/25/2017,21700280,Final,Atlanta Hawks,Toronto Raptors,2017,Atlanta Hawks,78,0.347,0.87,0.222,18,32,Toronto Raptors,112,0.548,0.778,0.406,31,46,0
11/25/2017,21700281,Final,Indiana Pacers,Boston Celtics,2017,Indiana Pacers,98,0.487,1,0.304,20,36,Boston Celtics,108,0.563,0.889,0.4,22,30,0
11/25/2017,21700282,Final,Houston Rockets,New York Knicks,2017,Houston Rockets,117,0.436,0.773,0.383,30,42,New York Knicks,102,0.494,0.737,0.235,29,40,1
11/25/2017,21700283,Final,Dallas Mavericks,Oklahoma City Thunder,2017,Dallas Mavericks,97,0.493,0.727,0.429,25,43,Oklahoma City Thunder,81,0.363,0.769,0.371,24,39,1
11/25/2017,21700284,Final,Golden State Warriors,New Orleans Pelicans,2017,Golden State Warriors,110,0.415,0.815,0.303,30,44,New Orleans Pelicans,95,0.405,0.696,0.355,24,45,1
11/25/2017,21700285,Final,Utah Jazz,Milwaukee Bucks,2017,Utah Jazz,121,0.568,0.579,0.563,31,30,Milwaukee Bucks,108,0.532,0.783,0.381,19,40,1
11/25/2017,21700286,Final,Sacramento Kings,Los Angeles Clippers,2017,Sacramento Kings,95,0.458,0.889,0.524,19,37,Los Angeles Clippers,97,0.475,0.923,0.321,23,37,0
11/24/2017,21700267,Final,Brooklyn Nets,Portland Trail Blazers,2017,Brooklyn Nets,125,0.5,0.714,0.4,25,47,Portland Trail Blazers,127,0.5,0.714,0.4,24,45,0
11/24/2017,21700268,Final,Atlanta Hawks,New York Knicks,2017,Atlanta Hawks,116,0.475,0.75,0.419,30,40,New York Knicks,104,0.513,0.857,0.4,30,38,1
11/24/2017,21700269,Final,Boston Celtics,Orlando Magic,2017,Boston Celtics,118,0.462,0.68,0.405,27,46,Orlando Magic,103,0.432,0.632,0.375,21,51,1
11/24/2017,21700270,Final,Cleveland Cavaliers,Charlotte Hornets,2017,Cleveland Cavaliers,100,0.458,0.733,0.333,25,45,Charlotte Hornets,99,0.383,0.593,0.379,25,55,1
11/24/2017,21700271,Final,Indiana Pacers,Toronto Raptors,2017,Indiana Pacers,107,0.458,0.741,0.423,19,41,Toronto Raptors,104,0.494,0.75,0.3,17,42,1
11/24/2017,21700272,Final,Minnesota Timberwolves,Miami Heat,2017,Minnesota Timberwolves,97,0.44,0.615,0.412,21,44,Miami Heat,109,0.475,0.875,0.487,29,42,0
11/24/2017,21700273,Final,Oklahoma City Thunder,Detroit Pistons,2017,Oklahoma City Thunder,98,0.429,0.75,0.25,22,45,Detroit Pistons,99,0.464,0.778,0.378,22,43,0
11/24/2017,21700274,Final,Denver Nuggets,Memphis Grizzlies,2017,Denver Nuggets,104,0.506,0.577,0.281,24,50,Memphis Grizzlies,92,0.493,0.688,0.375,28,23,1
11/24/2017,21700275,Final,Phoenix Suns,New Orleans Pelicans,2017,Phoenix Suns,91,0.394,0.833,0.1,12,48,New Orleans Pelicans,115,0.495,0.727,0.333,29,49,0
11/24/2017,21700276,Final,Golden State Warriors,Chicago Bulls,2017,Golden State Warriors,143,0.582,1,0.444,36,49,Chicago Bulls,94,0.354,0.733,0.361,18,40,1
11/22/2017,21700253,Final,Charlotte Hornets,Washington Wizards,2017,Charlotte Hornets,129,0.473,0.825,0.357,23,48,Washington Wizards,124,0.485,0.773,0.333,25,43,1
11/22/2017,21700254,Final,Cleveland Cavaliers,Brooklyn Nets,2017,Cleveland Cavaliers,119,0.524,0.704,0.412,21,33,Brooklyn Nets,109,0.519,0.688,0.378,26,42,1
11/22/2017,21700255,Final,Philadelphia 76ers,Portland Trail Blazers,2017,Philadelphia 76ers,101,0.433,0.706,0.344,23,57,Portland Trail Blazers,81,0.337,0.583,0.269,14,48,1
11/22/2017,21700256,Final,Atlanta Hawks,Los Angeles Clippers,2017,Atlanta Hawks,103,0.482,0.867,0.345,26,36,Los Angeles Clippers,116,0.579,0.684,0.5,30,33,0
11/22/2017,21700257,Final,Miami Heat,Boston Celtics,2017,Miami Heat,104,0.494,0.875,0.357,20,48,Boston Celtics,98,0.417,0.704,0.346,19,37,1
11/22/2017,21700258,Final,New York Knicks,Toronto Raptors,2017,New York Knicks,108,0.462,0.824,0.333,29,47,Toronto Raptors,100,0.425,0.667,0.368,21,42,1
11/22/2017,21700259,Final,Houston Rockets,Denver Nuggets,2017,Houston Rockets,125,0.549,0.739,0.439,30,46,Denver Nuggets,95,0.402,0.652,0.303,19,43,1
11/22/2017,21700260,Final,Memphis Grizzlies,Dallas Mavericks,2017,Memphis Grizzlies,94,0.457,0.929,0.241,25,52,Dallas Mavericks,95,0.429,0.5,0.321,23,40,0
11/22/2017,21700261,Final,Minnesota Timberwolves,Orlando Magic,2017,Minnesota Timberwolves,124,0.46,0.8,0.348,22,42,Orlando Magic,118,0.505,0.636,0.324,28,44,1
11/22/2017,21700262,Final,New Orleans Pelicans,San Antonio Spurs,2017,New Orleans Pelicans,107,0.481,0.917,0.292,23,45,San Antonio Spurs,90,0.398,0.933,0.25,22,39,1
11/22/2017,21700263,Final,Oklahoma City Thunder,Golden State Warriors,2017,Oklahoma City Thunder,108,0.456,0.692,0.32,16,50,Golden State Warriors,91,0.413,0.833,0.323,22,39,1
11/22/2017,21700264,Final,Phoenix Suns,Milwaukee Bucks,2017,Phoenix Suns,107,0.398,0.788,0.318,15,60,Milwaukee Bucks,113,0.433,0.677,0.276,19,42,0
11/22/2017,21700265,Final,Utah Jazz,Chicago Bulls,2017,Utah Jazz,110,0.465,0.842,0.4,23,45,Chicago Bulls,80,0.372,0.85,0.238,15,43,1
11/22/2017,21700266,Final,Sacramento Kings,Los Angeles Lakers,2017,Sacramento Kings,113,0.553,0.643,0.476,26,44,Los Angeles Lakers,102,0.5,0.6,0.517,27,32,1
11/21/2017,21700252,Final,Los Angeles Lakers,Chicago Bulls,2017,Los Angeles Lakers,103,0.4,0.72,0.325,23,53,Chicago Bulls,94,0.383,0.688,0.306,22,54,1
11/20/2017,21700241,Final,Charlotte Hornets,Minnesota Timberwolves,2017,Charlotte Hornets,118,0.494,0.793,0.423,22,52,Minnesota Timberwolves,102,0.411,0.846,0.222,13,38,1
11/20/2017,21700242,Final,Detroit Pistons,Cleveland Cavaliers,2017,Detroit Pistons,88,0.442,0.538,0.433,23,34,Cleveland Cavaliers,116,0.525,0.941,0.485,28,42,0
11/20/2017,21700243,Final,Orlando Magic,Indiana Pacers,2017,Orlando Magic,97,0.417,0.609,0.342,23,50,Indiana Pacers,105,0.416,0.793,0.4,25,48,0
11/20/2017,21700244,Final,Philadelphia 76ers,Utah Jazz,2017,Philadelphia 76ers,107,0.518,0.682,0.267,20,55,Utah Jazz,86,0.353,0.895,0.321,18,34,1
11/20/2017,21700245,Final,New York Knicks,Los Angeles Clippers,2017,New York Knicks,107,0.432,0.96,0.382,24,51,Los Angeles Clippers,85,0.375,0.714,0.313,20,36,1
11/20/2017,21700246,Final,Memphis Grizzlies,Portland Trail Blazers,2017,Memphis Grizzlies,92,0.384,0.783,0.267,23,35,Portland Trail Blazers,100,0.398,0.875,0.4,11,60,0
11/20/2017,21700247,Final,Milwaukee Bucks,Washington Wizards,2017,Milwaukee Bucks,88,0.443,0.737,0.182,17,33,Washington Wizards,99,0.527,0.706,0.375,23,46,0
11/20/2017,21700248,Final,New Orleans Pelicans,Oklahoma City Thunder,2017,New Orleans Pelicans,114,0.513,0.781,0.28,26,49,Oklahoma City Thunder,107,0.427,0.769,0.314,22,40,1
11/20/2017,21700249,Final,Dallas Mavericks,Boston Celtics,2017,Dallas Mavericks,102,0.406,0.85,0.212,18,45,Boston Celtics,110,0.452,0.808,0.361,24,53,0
11/20/2017,21700250,Final,San Antonio Spurs,Atlanta Hawks,2017,San Antonio Spurs,96,0.449,1,0.323,29,52,Atlanta Hawks,85,0.435,0.375,0.267,21,38,1
11/20/2017,21700251,Final,Sacramento Kings,Denver Nuggets,2017,Sacramento Kings,98,0.477,0.889,0.4,18,34,Denver Nuggets,114,0.488,0.75,0.469,18,49,0
11/19/2017,21700237,Final,Toronto Raptors,Washington Wizards,2017,Toronto Raptors,100,0.444,0.714,0.256,20,48,Washington Wizards,91,0.42,0.571,0.579,20,43,1
11/19/2017,21700235,Final,Miami Heat,Indiana Pacers,2017,Miami Heat,95,0.422,0.857,0.351,21,35,Indiana Pacers,120,0.6,0.875,0.478,33,42,0
11/19/2017,21700236,Final,Brooklyn Nets,Golden State Warriors,2017,Brooklyn Nets,111,0.358,0.692,0.333,24,52,Golden State Warriors,118,0.511,0.696,0.417,29,57,0
11/19/2017,21700238,Final,Minnesota Timberwolves,Detroit Pistons,2017,Minnesota Timberwolves,97,0.513,0.667,0.227,23,38,Detroit Pistons,100,0.47,0.7,0.32,25,37,0
11/19/2017,21700239,Final,Phoenix Suns,Chicago Bulls,2017,Phoenix Suns,113,0.506,0.727,0.259,32,48,Chicago Bulls,105,0.416,0.643,0.333,20,47,1
11/19/2017,21700240,Final,Los Angeles Lakers,Denver Nuggets,2017,Los Angeles Lakers,127,0.53,0.563,0.375,36,46,Denver Nuggets,109,0.429,0.686,0.419,18,47,1
11/18/2017,21700228,Final,Charlotte Hornets,Los Angeles Clippers,2017,Charlotte Hornets,102,0.391,0.793,0.423,20,49,Los Angeles Clippers,87,0.398,0.684,0.276,18,44,1
11/18/2017,21700229,Final,Orlando Magic,Utah Jazz,2017,Orlando Magic,85,0.383,0.652,0.276,13,46,Utah Jazz,125,0.48,0.944,0.412,31,54,0
11/18/2017,21700230,Final,Atlanta Hawks,Boston Celtics,2017,Atlanta Hawks,99,0.474,0.8,0.375,24,35,Boston Celtics,110,0.476,0.8,0.471,21,41,0
