GAME_DATE,GAME_ID,SEASON,HOME_TEAM_WINS,HOME_TEAM,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,VISITOR_TEAM,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
2022-02-09,22100827,2021,0,Oklahoma City Thunder,98,0.414,0.857,0.298,28,45,Toronto Raptors,117,0.511,1,0.371,22,45
2022-02-09,22100828,2021,1,Utah Jazz,111,0.461,0.706,0.333,26,52,Golden State Warriors,85,0.359,0.765,0.372,17,35
2022-02-09,22100829,2021,1,Portland Trail Blazers,107,0.472,0.813,0.313,26,41,Los Angeles Lakers,105,0.554,0.462,0.459,29,38
2022-02-09,22100830,2021,1,Sacramento Kings,132,0.516,0.889,0.4,32,51,Minnesota Timberwolves,119,0.449,0.833,0.348,28,34
2022-02-08,22100815,2021,0,Philadelphia 76ers,109,0.461,0.944,0.313,24,44,Phoenix Suns,114,0.453,0.917,0.231,27,48
2022-02-08,22100816,2021,1,Atlanta Hawks,133,0.578,0.75,0.515,36,43,Indiana Pacers,112,0.398,0.848,0.323,22,43
2022-02-08,22100817,2021,0,Brooklyn Nets,91,0.384,0.385,0.278,22,40,Boston Celtics,126,0.549,0.75,0.35,32,52
2022-02-08,22100818,2021,1,Memphis Grizzlies,135,0.515,0.8,0.346,26,55,Los Angeles Clippers,109,0.449,0.75,0.355,25,40
2022-02-08,22100819,2021,1,New Orleans Pelicans,110,0.525,0.9,0.25,27,43,Houston Rockets,97,0.372,0.645,0.31,19,47
2022-02-08,22100820,2021,1,Dallas Mavericks,116,0.506,0.783,0.5,24,47,Detroit Pistons,86,0.379,0.682,0.167,20,45
2022-02-08,22100821,2021,1,Denver Nuggets,132,0.541,0.774,0.41,31,52,New York Knicks,115,0.446,0.833,0.349,25,41
2022-02-08,22100822,2021,0,Los Angeles Lakers,116,0.518,0.6,0.313,28,41,Milwaukee Bucks,131,0.542,0.6,0.417,31,42
2022-02-08,22100823,2021,0,Portland Trail Blazers,95,0.352,0.769,0.289,21,50,Orlando Magic,113,0.489,0.75,0.5,34,50
2022-02-08,22100824,2021,0,Sacramento Kings,114,0.494,0.885,0.36,29,38,Minnesota Timberwolves,134,0.481,0.706,0.5,34,49
2022-02-07,22100810,2021,0,Charlotte Hornets,101,0.411,0.875,0.225,28,38,Toronto Raptors,116,0.488,0.655,0.429,21,51
2022-02-07,22100811,2021,0,Washington Wizards,100,0.45,0.913,0.226,25,33,Miami Heat,121,0.566,0.81,0.563,29,37
2022-02-07,22100812,2021,0,Chicago Bulls,124,0.478,0.903,0.385,18,40,Phoenix Suns,127,0.544,0.895,0.375,31,44
2022-02-07,22100813,2021,0,Oklahoma City Thunder,98,0.411,0.765,0.306,21,50,Golden State Warriors,110,0.5,0.765,0.349,30,40
2022-02-07,22100814,2021,1,Utah Jazz,113,0.419,0.852,0.25,19,49,New York Knicks,104,0.379,0.686,0.242,18,56
2022-02-06,22100802,2021,0,Chicago Bulls,108,0.481,0.885,0.269,21,38,Philadelphia 76ers,119,0.536,0.81,0.5,29,38
2022-02-06,22100803,2021,1,Minnesota Timberwolves,118,0.462,0.81,0.472,27,51,Detroit Pistons,105,0.421,0.684,0.375,28,47
2022-02-06,22100804,2021,1,Denver Nuggets,124,0.521,0.762,0.313,37,55,Brooklyn Nets,104,0.414,0.727,0.39,24,36
2022-02-06,22100805,2021,1,Cleveland Cavaliers,98,0.405,0.679,0.344,25,50,Indiana Pacers,85,0.373,0.882,0.258,17,47
2022-02-06,22100806,2021,0,Orlando Magic,83,0.358,0.952,0.192,17,40,Boston Celtics,116,0.455,0.929,0.283,29,55
2022-02-06,22100807,2021,1,Dallas Mavericks,103,0.432,0.846,0.444,25,48,Atlanta Hawks,94,0.389,0.938,0.2,21,50
2022-02-06,22100808,2021,0,Houston Rockets,107,0.476,0.688,0.356,28,33,New Orleans Pelicans,120,0.532,0.722,0.414,29,33
2022-02-06,22100809,2021,0,Los Angeles Clippers,113,0.417,0.938,0.391,26,44,Milwaukee Bucks,137,0.545,0.815,0.5,28,50
2022-02-05,22100796,2021,0,Orlando Magic,115,0.433,0.69,0.354,27,38,Memphis Grizzlies,135,0.505,0.727,0.333,33,62
2022-02-05,22100797,2021,0,Charlotte Hornets,86,0.384,0.625,0.278,23,50,Miami Heat,104,0.418,0.944,0.344,27,49
2022-02-05,22100798,2021,0,Washington Wizards,80,0.353,0.789,0.208,14,42,Phoenix Suns,95,0.404,0.5,0.258,26,64
2022-02-05,22100799,2021,1,Los Angeles Lakers,122,0.471,0.607,0.265,29,57,New York Knicks,115,0.398,0.722,0.289,24,56
2022-02-05,22100800,2021,0,Portland Trail Blazers,108,0.482,0.571,0.311,25,38,Milwaukee Bucks,137,0.533,0.727,0.46,36,44
2022-02-05,22100801,2021,1,Sacramento Kings,113,0.518,0.682,0.375,30,47,Oklahoma City Thunder,103,0.483,0.625,0.3,23,41
2022-02-04,22100787,2021,0,Charlotte Hornets,101,0.413,0.917,0.326,27,52,Cleveland Cavaliers,102,0.4,0.8,0.4,26,51
2022-02-04,22100788,2021,0,Detroit Pistons,93,0.327,0.75,0.385,18,56,Boston Celtics,102,0.451,0.76,0.321,23,55
2022-02-04,22100789,2021,0,Indiana Pacers,115,0.495,1,0.444,25,37,Chicago Bulls,122,0.544,0.783,0.231,30,43
2022-02-04,22100790,2021,1,Toronto Raptors,125,0.568,0.889,0.63,29,45,Atlanta Hawks,114,0.462,0.905,0.31,27,40
2022-02-04,22100792,2021,1,San Antonio Spurs,131,0.573,0.8,0.464,33,44,Houston Rockets,106,0.434,0.793,0.333,15,35
2022-02-04,22100793,2021,1,Utah Jazz,125,0.565,0.857,0.447,33,50,Brooklyn Nets,102,0.414,0.727,0.353,25,42
2022-02-04,22100794,2021,0,Denver Nuggets,105,0.449,0.941,0.463,22,31,New Orleans Pelicans,113,0.56,0.913,0.32,27,38
2022-02-04,22100791,2021,1,Dallas Mavericks,107,0.459,0.826,0.294,22,40,Philadelphia 76ers,98,0.514,0.739,0.333,23,36
2022-02-04,22100795,2021,0,Portland Trail Blazers,93,0.396,0.7,0.182,18,53,Oklahoma City Thunder,96,0.379,0.714,0.357,24,52
2022-02-03,22100521,2021,0,San Antonio Spurs,95,0.375,0.711,0.242,21,43,Miami Heat,112,0.506,0.889,0.4,27,42
2022-02-03,22100782,2021,0,Detroit Pistons,117,0.44,0.786,0.326,27,45,Minnesota Timberwolves,128,0.506,0.893,0.441,29,42
2022-02-03,22100430,2021,1,Toronto Raptors,127,0.425,0.895,0.389,30,58,Chicago Bulls,120,0.478,0.917,0.414,30,51
2022-02-03,22100783,2021,1,Atlanta Hawks,124,0.524,0.727,0.5,25,41,Phoenix Suns,115,0.523,0.778,0.281,30,39
2022-02-03,22100785,2021,1,Golden State Warriors,126,0.56,0.75,0.476,27,40,Sacramento Kings,114,0.525,0.826,0.355,29,25
2022-02-03,22100786,2021,1,Los Angeles Clippers,111,0.517,0.545,0.433,29,43,Los Angeles Lakers,110,0.466,0.68,0.379,19,44
2022-02-02,22100773,2021,0,Indiana Pacers,118,0.449,0.696,0.438,25,46,Orlando Magic,119,0.442,0.923,0.314,29,52
2022-02-02,22100774,2021,0,Philadelphia 76ers,103,0.451,0.769,0.407,23,41,Washington Wizards,106,0.456,0.789,0.409,25,52
2022-02-02,22100775,2021,1,Boston Celtics,113,0.512,0.882,0.389,31,42,Charlotte Hornets,107,0.425,0.778,0.3,18,46
2022-02-02,22100776,2021,0,New York Knicks,108,0.432,0.769,0.333,23,48,Memphis Grizzlies,120,0.431,0.696,0.41,30,51
2022-02-02,22100777,2021,1,Houston Rockets,115,0.476,0.697,0.35,25,37,Cleveland Cavaliers,104,0.513,0.556,0.333,23,48
2022-02-02,22100778,2021,0,Dallas Mavericks,114,0.469,0.8,0.326,28,39,Oklahoma City Thunder,120,0.477,0.84,0.459,25,50
2022-02-02,22100779,2021,1,Utah Jazz,108,0.488,0.773,0.241,21,37,Denver Nuggets,104,0.532,0.75,0.393,24,39
2022-02-02,22100780,2021,1,Sacramento Kings,112,0.441,0.889,0.333,23,48,Brooklyn Nets,101,0.488,0.786,0.32,22,40
2022-02-02,22100781,2021,1,Los Angeles Lakers,99,0.423,0.667,0.367,25,53,Portland Trail Blazers,94,0.357,0.526,0.333,23,55
2022-02-01,22100766,2021,0,Detroit Pistons,101,0.488,0.786,0.25,21,35,New Orleans Pelicans,111,0.438,0.893,0.286,24,46
2022-02-01,22100768,2021,1,Milwaukee Bucks,112,0.5,0.889,0.316,26,44,Washington Wizards,98,0.439,0.7,0.343,22,40
2022-02-01,22100784,2021,1,Toronto Raptors,110,0.481,0.69,0.462,20,43,Miami Heat,106,0.487,0.88,0.267,26,38
2022-02-01,22100769,2021,1,Chicago Bulls,126,0.511,0.793,0.367,25,49,Orlando Magic,115,0.495,0.818,0.359,33,36
2022-02-01,22100770,2021,1,Minnesota Timberwolves,130,0.495,0.76,0.422,35,52,Denver Nuggets,115,0.427,0.893,0.318,27,46
2022-02-01,22100771,2021,0,San Antonio Spurs,120,0.554,0.706,0.485,33,34,Golden State Warriors,124,0.448,1,0.435,30,46
2022-02-01,22100772,2021,1,Phoenix Suns,121,0.553,0.839,0.355,26,37,Brooklyn Nets,111,0.494,0.714,0.4,25,33
2022-01-31,22100759,2021,1,Cleveland Cavaliers,93,0.429,0.857,0.29,26,37,New Orleans Pelicans,90,0.388,0.857,0.2,26,51
2022-01-31,22100760,2021,1,Indiana Pacers,122,0.526,0.667,0.483,31,50,Los Angeles Clippers,116,0.469,0.846,0.341,25,41
2022-01-31,22100761,2021,1,Philadelphia 76ers,122,0.49,0.867,0.355,30,49,Memphis Grizzlies,119,0.461,0.679,0.2,18,48
2022-01-31,22100762,2021,1,Boston Celtics,122,0.524,0.667,0.381,24,44,Miami Heat,92,0.391,0.7,0.386,25,38
2022-01-31,22100763,2021,1,New York Knicks,116,0.5,0.793,0.371,25,47,Sacramento Kings,96,0.43,0.5,0.289,24,36
2022-01-31,22100767,2021,0,Atlanta Hawks,100,0.457,0.875,0.375,28,46,Toronto Raptors,106,0.427,0.706,0.5,21,43
2022-01-31,22100764,2021,0,Houston Rockets,108,0.429,0.69,0.372,25,37,Golden State Warriors,122,0.538,0.826,0.425,23,41
2022-01-31,22100765,2021,1,Oklahoma City Thunder,98,0.407,0.941,0.293,22,50,Portland Trail Blazers,81,0.42,0.75,0.184,18,41
2022-01-30,22100751,2021,1,Atlanta Hawks,129,0.583,0.656,0.323,31,45,Los Angeles Lakers,121,0.54,0.522,0.429,29,38
2022-01-30,22100752,2021,0,Charlotte Hornets,90,0.327,0.667,0.235,24,44,Los Angeles Clippers,115,0.524,0.842,0.393,23,60
2022-01-30,22100753,2021,1,Chicago Bulls,130,0.556,0.944,0.406,36,44,Portland Trail Blazers,116,0.518,0.75,0.462,23,36
2022-01-30,22100754,2021,1,Detroit Pistons,115,0.462,0.84,0.385,26,48,Cleveland Cavaliers,105,0.463,0.64,0.382,25,41
2022-01-30,22100755,2021,1,Orlando Magic,110,0.512,0.813,0.324,26,40,Dallas Mavericks,108,0.481,0.778,0.421,22,40
2022-01-30,22100756,2021,0,Milwaukee Bucks,100,0.474,0.727,0.333,23,32,Denver Nuggets,136,0.602,0.7,0.535,39,41
2022-01-30,22100757,2021,1,Minnesota Timberwolves,126,0.551,0.833,0.419,35,40,Utah Jazz,106,0.469,0.714,0.375,23,38
2022-01-30,22100758,2021,1,Phoenix Suns,115,0.495,0.667,0.344,31,46,San Antonio Spurs,110,0.45,0.875,0.351,27,43
2022-01-29,22100745,2021,0,New Orleans Pelicans,97,0.439,0.739,0.25,22,40,Boston Celtics,107,0.531,0.636,0.341,31,43
2022-01-29,22100746,2021,1,Dallas Mavericks,132,0.531,0.636,0.471,31,46,Indiana Pacers,105,0.44,0.696,0.273,25,47
2022-01-29,22100747,2021,1,Philadelphia 76ers,103,0.514,0.731,0.4,24,36,Sacramento Kings,101,0.439,0.85,0.343,24,43
2022-01-29,22100748,2021,0,Miami Heat,120,0.409,0.7,0.32,26,61,Toronto Raptors,124,0.439,0.778,0.356,24,53
2022-01-29,22100749,2021,1,Memphis Grizzlies,115,0.46,0.833,0.419,24,60,Washington Wizards,95,0.417,0.714,0.345,27,37
2022-01-29,22100750,2021,1,Golden State Warriors,110,0.408,0.889,0.311,24,55,Brooklyn Nets,106,0.398,0.81,0.393,21,52
2022-01-28,22100736,2021,1,Orlando Magic,119,0.494,0.962,0.48,28,47,Detroit Pistons,103,0.368,0.784,0.345,23,41
2022-01-28,22100735,2021,1,Charlotte Hornets,117,0.518,0.714,0.306,25,50,Los Angeles Lakers,114,0.418,0.719,0.375,19,44
2022-01-28,22100737,2021,1,Atlanta Hawks,108,0.461,0.7,0.387,19,43,Boston Celtics,92,0.349,0.926,0.194,15,52
2022-01-28,22100729,2021,0,New Orleans Pelicans,105,0.389,0.909,0.147,23,43,Denver Nuggets,116,0.5,0.88,0.364,29,43
2022-01-28,22100738,2021,1,Miami Heat,121,0.471,0.963,0.441,28,51,Los Angeles Clippers,114,0.446,0.719,0.257,22,37
2022-01-28,22100739,2021,0,Houston Rockets,110,0.481,0.774,0.244,25,38,Portland Trail Blazers,125,0.568,0.8,0.436,20,34
2022-01-28,22100740,2021,1,Memphis Grizzlies,119,0.561,0.75,0.391,27,42,Utah Jazz,109,0.435,0.857,0.37,20,37
2022-01-28,22100741,2021,0,Oklahoma City Thunder,110,0.453,0.588,0.326,22,43,Indiana Pacers,113,0.432,0.621,0.333,25,60
2022-01-28,22100742,2021,1,San Antonio Spurs,131,0.526,0.833,0.432,35,44,Chicago Bulls,122,0.523,0.846,0.267,22,37
2022-01-28,22100743,2021,1,Phoenix Suns,134,0.512,0.757,0.513,36,49,Minnesota Timberwolves,124,0.489,0.815,0.359,20,38
2022-01-28,22100744,2021,1,Milwaukee Bucks,123,0.461,0.871,0.326,27,47,New York Knicks,108,0.464,0.571,0.35,21,45
2022-01-27,22100733,2021,1,Philadelphia 76ers,105,0.5,0.588,0.371,30,41,Los Angeles Lakers,87,0.409,1,0.207,19,42
2022-01-27,22100734,2021,1,Golden State Warriors,124,0.537,0.714,0.583,31,47,Minnesota Timberwolves,115,0.442,0.778,0.227,22,41
2022-01-26,22100722,2021,1,Cleveland Cavaliers,115,0.471,0.824,0.452,27,41,Milwaukee Bucks,99,0.463,0.889,0.281,22,41
2022-01-26,22100723,2021,0,Indiana Pacers,126,0.478,0.824,0.294,33,41,Charlotte Hornets,158,0.581,0.788,0.533,37,36
2022-01-26,22100724,2021,0,Orlando Magic,102,0.452,0.773,0.257,29,39,Los Angeles Clippers,111,0.444,0.889,0.517,20,49
2022-01-26,22100725,2021,1,Atlanta Hawks,121,0.533,0.765,0.333,29,48,Sacramento Kings,104,0.419,0.737,0.3,23,42
2022-01-26,22100727,2021,1,Miami Heat,110,0.5,0.909,0.432,30,38,New York Knicks,96,0.422,0.647,0.341,24,44
2022-01-26,22100453,2021,0,Brooklyn Nets,118,0.489,0.769,0.414,26,38,Denver Nuggets,124,0.472,0.926,0.417,27,48
2022-01-26,22100472,2021,1,Chicago Bulls,111,0.548,0.75,0.269,32,45,Toronto Raptors,105,0.481,0.607,0.387,24,34
2022-01-26,22100728,2021,0,San Antonio Spurs,110,0.457,0.789,0.243,30,39,Memphis Grizzlies,118,0.511,0.731,0.304,24,44
2022-01-26,22100731,2021,0,Utah Jazz,97,0.43,0.739,0.4,20,39,Phoenix Suns,105,0.488,0.667,0.389,14,44
2022-01-26,22100732,2021,0,Portland Trail Blazers,112,0.512,0.609,0.368,27,38,Dallas Mavericks,132,0.545,0.769,0.444,35,45
2022-01-25,22100454,2021,1,Philadelphia 76ers,117,0.464,0.935,0.323,26,44,New Orleans Pelicans,107,0.482,0.692,0.409,26,39
2022-01-25,22100714,2021,0,Detroit Pistons,105,0.423,0.786,0.333,25,36,Denver Nuggets,110,0.429,0.871,0.344,25,56
2022-01-25,22100715,2021,1,Toronto Raptors,125,0.524,0.793,0.471,27,42,Charlotte Hornets,113,0.488,0.719,0.323,25,37
2022-01-25,22100716,2021,0,Washington Wizards,115,0.463,0.8,0.333,25,52,Los Angeles Clippers,116,0.415,0.871,0.379,28,48
2022-01-25,22100717,2021,1,Boston Celtics,128,0.495,0.857,0.444,32,67,Sacramento Kings,75,0.305,0.733,0.182,15,45
2022-01-25,22100718,2021,0,Brooklyn Nets,96,0.42,0.682,0.259,20,54,Los Angeles Lakers,106,0.472,1,0.316,23,33
2022-01-25,22100719,2021,0,Houston Rockets,104,0.411,0.68,0.265,21,45,San Antonio Spurs,134,0.574,1,0.375,38,49
2022-01-25,22100720,2021,1,Golden State Warriors,130,0.533,0.833,0.395,31,58,Dallas Mavericks,92,0.352,1,0.25,17,39
2022-01-25,22100721,2021,0,Portland Trail Blazers,107,0.394,0.85,0.39,26,50,Minnesota Timberwolves,109,0.439,0.742,0.326,21,49
2022-01-24,22100709,2021,1,Cleveland Cavaliers,95,0.432,0.6,0.361,29,51,New York Knicks,93,0.417,0.524,0.316,21,45
2022-01-24,22100712,2021,1,New Orleans Pelicans,117,0.466,0.935,0.2,23,45,Indiana Pacers,113,0.437,0.72,0.413,26,41
2022-01-24,22100730,2021,0,Oklahoma City Thunder,110,0.413,0.75,0.356,26,44,Chicago Bulls,111,0.461,0.737,0.385,31,51
2022-01-24,22100713,2021,1,Phoenix Suns,115,0.475,0.533,0.361,28,51,Utah Jazz,109,0.494,0.682,0.452,16,38
2022-01-23,22100698,2021,1,New York Knicks,110,0.429,0.842,0.444,26,52,Los Angeles Clippers,102,0.43,0.667,0.341,20,40
2022-01-23,22100699,2021,0,Washington Wizards,87,0.355,0.813,0.235,20,44,Boston Celtics,116,0.444,0.81,0.487,26,57
2022-01-23,22100700,2021,1,Miami Heat,113,0.494,0.9,0.455,31,39,Los Angeles Lakers,107,0.456,0.8,0.275,20,38
2022-01-23,22100701,2021,1,Orlando Magic,114,0.525,0.783,0.462,31,35,Chicago Bulls,95,0.434,0.75,0.238,10,44
2022-01-23,22100702,2021,0,Toronto Raptors,105,0.398,0.643,0.333,28,43,Portland Trail Blazers,114,0.529,0.462,0.563,31,47
2022-01-23,22100703,2021,0,Charlotte Hornets,91,0.391,0.704,0.111,23,54,Atlanta Hawks,113,0.455,0.75,0.385,25,45
2022-01-23,22100704,2021,0,San Antonio Spurs,109,0.472,0.682,0.333,30,43,Philadelphia 76ers,115,0.478,0.87,0.438,22,47
2022-01-23,22100705,2021,1,Dallas Mavericks,104,0.486,0.742,0.3,22,42,Memphis Grizzlies,91,0.374,0.684,0.167,20,50
2022-01-23,22100706,2021,1,Minnesota Timberwolves,136,0.522,0.839,0.438,24,37,Brooklyn Nets,125,0.505,0.933,0.395,27,48
2022-01-23,22100707,2021,1,Denver Nuggets,117,0.518,0.739,0.343,29,34,Detroit Pistons,111,0.56,0.842,0.379,28,34
2022-01-23,22100708,2021,1,Golden State Warriors,94,0.434,0.9,0.31,19,40,Utah Jazz,92,0.383,0.826,0.314,17,51
2022-01-22,22100696,2021,1,Milwaukee Bucks,133,0.495,0.88,0.5,19,43,Sacramento Kings,127,0.526,0.625,0.405,29,48
2022-01-22,22100695,2021,1,Cleveland Cavaliers,94,0.461,0.514,0.222,22,54,Oklahoma City Thunder,87,0.388,0.563,0.293,16,41
2022-01-22,22100697,2021,1,Phoenix Suns,113,0.49,0.857,0.28,34,51,Indiana Pacers,103,0.44,0.704,0.345,19,44
2022-01-21,22100684,2021,1,Charlotte Hornets,121,0.455,0.7,0.347,34,62,Oklahoma City Thunder,98,0.378,0.8,0.273,20,52
2022-01-21,22100685,2021,0,Orlando Magic,105,0.444,0.759,0.275,23,35,Los Angeles Lakers,116,0.494,0.826,0.433,23,45
2022-01-21,22100686,2021,0,Philadelphia 76ers,101,0.418,0.714,0.357,23,44,Los Angeles Clippers,102,0.46,0.733,0.344,21,49
2022-01-21,22100687,2021,1,Atlanta Hawks,110,0.559,0.833,0.424,26,36,Miami Heat,108,0.482,0.917,0.375,30,33
2022-01-21,22100688,2021,0,Boston Celtics,105,0.451,0.87,0.297,25,42,Portland Trail Blazers,109,0.474,0.7,0.485,20,42
2022-01-21,22100689,2021,0,Washington Wizards,105,0.506,0.8,0.333,29,45,Toronto Raptors,109,0.467,0.824,0.367,20,40
2022-01-21,22100690,2021,1,Milwaukee Bucks,94,0.386,0.714,0.194,20,53,Chicago Bulls,90,0.365,0.875,0.184,21,49
2022-01-21,22100691,2021,0,San Antonio Spurs,102,0.389,0.833,0.276,24,49,Brooklyn Nets,117,0.48,1,0.36,24,53
2022-01-21,22100692,2021,0,Denver Nuggets,118,0.473,0.826,0.406,34,37,Memphis Grizzlies,122,0.524,0.625,0.44,19,48
2022-01-21,22100693,2021,1,Utah Jazz,111,0.456,0.853,0.323,22,44,Detroit Pistons,101,0.437,0.75,0.406,22,40
2022-01-21,22100694,2021,1,Golden State Warriors,105,0.481,0.773,0.333,25,41,Houston Rockets,103,0.427,0.85,0.286,25,39
2022-01-20,22100681,2021,0,New York Knicks,91,0.377,0.667,0.237,21,48,New Orleans Pelicans,102,0.5,0.682,0.393,27,35
2022-01-20,22100682,2021,0,Dallas Mavericks,101,0.435,0.8,0.297,19,50,Phoenix Suns,109,0.453,0.92,0.222,25,40
2022-01-20,22100683,2021,0,Golden State Warriors,117,0.447,0.828,0.214,28,53,Indiana Pacers,121,0.432,0.706,0.429,23,48
2022-01-19,22100668,2021,1,Philadelphia 76ers,123,0.542,0.852,0.357,21,44,Orlando Magic,110,0.444,0.75,0.514,26,43
2022-01-19,22100669,2021,0,Washington Wizards,118,0.477,0.813,0.345,23,40,Brooklyn Nets,119,0.528,0.85,0.32,23,36
2022-01-19,22100670,2021,1,Atlanta Hawks,134,0.523,0.879,0.395,34,39,Minnesota Timberwolves,122,0.433,0.724,0.37,21,45
2022-01-19,22100671,2021,0,Boston Celtics,102,0.433,0.769,0.304,27,38,Charlotte Hornets,111,0.488,0.733,0.41,27,47
2022-01-19,22100672,2021,1,Miami Heat,104,0.463,0.72,0.343,24,43,Portland Trail Blazers,92,0.407,0.75,0.304,19,43
2022-01-19,22100673,2021,1,Chicago Bulls,117,0.547,0.722,0.455,25,37,Cleveland Cavaliers,104,0.519,0.682,0.333,27,38
2022-01-19,22100674,2021,1,Milwaukee Bucks,126,0.474,0.955,0.351,29,56,Memphis Grizzlies,114,0.415,0.68,0.225,26,47
2022-01-19,22100675,2021,1,Dallas Mavericks,102,0.487,0.95,0.273,23,45,Toronto Raptors,98,0.385,0.8,0.25,17,44
2022-01-19,22100676,2021,1,San Antonio Spurs,118,0.49,0.643,0.375,32,50,Oklahoma City Thunder,96,0.388,0.8,0.258,20,46
2022-01-19,22100677,2021,0,Utah Jazz,111,0.472,0.85,0.263,26,49,Houston Rockets,116,0.427,0.706,0.489,24,44
2022-01-19,22100678,2021,1,Denver Nuggets,130,0.49,0.84,0.342,32,44,Los Angeles Clippers,128,0.536,0.75,0.385,35,47
2022-01-19,22100679,2021,0,Sacramento Kings,131,0.524,0.705,0.444,22,35,Detroit Pistons,133,0.505,0.867,0.417,27,41
2022-01-19,22100680,2021,0,Los Angeles Lakers,104,0.444,0.722,0.324,23,40,Indiana Pacers,111,0.489,0.8,0.367,28,48
2022-01-18,22100666,2021,0,New York Knicks,110,0.463,0.727,0.316,21,44,Minnesota Timberwolves,112,0.432,0.763,0.317,21,38
2022-01-18,22100667,2021,1,Golden State Warriors,102,0.41,0.741,0.333,26,54,Detroit Pistons,86,0.353,0.708,0.265,18,50
2022-01-17,22100654,2021,1,Boston Celtics,104,0.475,0.9,0.313,22,47,New Orleans Pelicans,92,0.414,0.611,0.3,23,41
2022-01-17,22100655,2021,0,New York Knicks,87,0.4,0.524,0.353,22,53,Charlotte Hornets,97,0.419,0.647,0.359,23,39
2022-01-17,22100656,2021,1,Washington Wizards,117,0.483,0.75,0.3,25,49,Philadelphia 76ers,98,0.407,0.84,0.269,19,42
2022-01-17,22100657,2021,1,Cleveland Cavaliers,114,0.519,0.905,0.344,26,40,Brooklyn Nets,107,0.494,0.722,0.4,27,35
2022-01-17,22100658,2021,1,Memphis Grizzlies,119,0.511,0.75,0.4,29,48,Chicago Bulls,106,0.435,0.867,0.419,24,43
2022-01-17,22100659,2021,1,Los Angeles Clippers,139,0.549,0.861,0.5,32,37,Indiana Pacers,133,0.515,0.87,0.394,30,41
2022-01-17,22100660,2021,1,Atlanta Hawks,121,0.442,0.938,0.417,25,46,Milwaukee Bucks,114,0.443,0.833,0.421,21,42
2022-01-17,22100661,2021,0,Orlando Magic,88,0.378,0.6,0.25,21,50,Portland Trail Blazers,98,0.411,0.944,0.206,20,55
2022-01-17,22100662,2021,1,Miami Heat,104,0.458,0.864,0.375,20,49,Toronto Raptors,99,0.411,0.706,0.361,24,45
2022-01-17,22100663,2021,1,Dallas Mavericks,104,0.398,0.786,0.324,28,47,Oklahoma City Thunder,102,0.434,0.792,0.314,20,42
2022-01-17,22100664,2021,0,San Antonio Spurs,107,0.446,0.727,0.3,21,47,Phoenix Suns,121,0.516,0.7,0.281,29,45
2022-01-17,22100665,2021,1,Los Angeles Lakers,101,0.442,0.609,0.297,15,45,Utah Jazz,95,0.373,0.875,0.261,21,44
2022-01-16,22100617,2021,0,Detroit Pistons,108,0.463,0.676,0.36,25,32,Phoenix Suns,135,0.586,0.733,0.407,30,51
2022-01-16,22100651,2021,0,Sacramento Kings,112,0.451,0.75,0.316,26,37,Houston Rockets,118,0.539,0.833,0.4,22,47
2022-01-16,22100652,2021,1,Minnesota Timberwolves,119,0.495,0.65,0.372,30,47,Golden State Warriors,99,0.39,0.759,0.31,20,47
2022-01-16,22100653,2021,0,Denver Nuggets,102,0.442,0.875,0.256,32,39,Utah Jazz,125,0.524,0.759,0.385,26,51
2022-01-15,22100641,2021,0,Milwaukee Bucks,96,0.338,0.914,0.308,19,41,Toronto Raptors,103,0.44,0.55,0.343,25,50
2022-01-15,22100642,2021,0,Washington Wizards,110,0.433,0.87,0.324,20,43,Portland Trail Blazers,115,0.459,0.686,0.333,19,39
2022-01-15,22100643,2021,0,Atlanta Hawks,108,0.5,0.706,0.364,23,31,New York Knicks,117,0.506,0.769,0.419,24,44
2022-01-15,22100644,2021,1,Brooklyn Nets,120,0.548,0.941,0.444,30,44,New Orleans Pelicans,105,0.46,0.667,0.29,27,35
2022-01-15,22100645,2021,0,Miami Heat,98,0.384,0.767,0.257,24,43,Philadelphia 76ers,109,0.506,0.762,0.406,24,43
2022-01-15,22100646,2021,0,Oklahoma City Thunder,102,0.434,0.909,0.37,17,51,Cleveland Cavaliers,107,0.46,0.72,0.257,28,37
2022-01-15,22100647,2021,1,Boston Celtics,114,0.489,0.895,0.346,27,50,Chicago Bulls,112,0.506,0.8,0.414,31,32
2022-01-15,22100648,2021,1,San Antonio Spurs,101,0.41,0.815,0.297,19,54,Los Angeles Clippers,94,0.38,0.75,0.316,24,54
2022-01-15,22100649,2021,1,Denver Nuggets,133,0.516,0.941,0.575,35,51,Los Angeles Lakers,96,0.439,0.737,0.333,21,41
2022-01-15,22100650,2021,1,Dallas Mavericks,108,0.41,0.842,0.353,16,47,Orlando Magic,92,0.481,0.688,0.269,16,37
2022-01-14,22100632,2021,0,Charlotte Hornets,109,0.412,0.81,0.286,28,44,Orlando Magic,116,0.517,0.733,0.333,32,43
2022-01-14,22100633,2021,1,Detroit Pistons,103,0.469,0.826,0.296,22,43,Toronto Raptors,87,0.322,0.769,0.289,18,46
2022-01-14,22100634,2021,0,Indiana Pacers,94,0.386,0.722,0.302,20,42,Phoenix Suns,112,0.455,0.913,0.393,24,51
